1.69266284090	-40.3595320707	68.5866950590	100.837326050
-12.6834097536	-40.2201460549	55.3510647010	95.9913177490
1.75143697165	-40.5153562892	43.4213486997	93.1596832275
-8.90532992089	-40.3805078868	65.0545623307	100.607788086
-11.5737515716	-40.3319490059	61.2286015872	99.2162780762
12.2674379286	-40.5783575278	52.7136697263	97.7655563354
12.6728573377	-40.3133096643	56.8298716150	99.1185073853
11.2106827180	-40.5524924586	61.9674611851	99.7959976196
8.44819416531	-40.1337495334	46.5174889747	93.2205734253
10.0907221956	-40.5850693917	48.2884939492	95.2854232788
5.42905230441	-40.2774964884	67.4810884099	100.009071350
-11.6045562239	-40.3161921122	50.8401284080	96.6328506470
12.2334928761	-40.5695343011	59.4105207888	99.4877319336
-4.45613554970	-40.1745027166	44.1074453559	94.9906616211
2.75376130953	-40.3887972345	43.6021454013	92.7471923828
12.6188606994	-40.3571346834	54.5666979908	98.5005035400
-4.56939137407	-40.6026985663	67.8495005157	101.109855652
-12.4179687763	-40.5807054943	58.6615881480	97.6597747803
7.66092951135	-40.4815968814	45.8708263406	91.4716110229
-2.50082648959	-40.4117080503	68.4513399628	101.233184814
-9.33119006803	-40.5812177853	64.6150387065	100.372009277
-11.7976945370	-40.3883110302	60.7015320493	98.9331283569
1.26879505295	-40.4384540477	43.3635385050	93.3693008423
-6.57525457989	-40.2505797472	45.1346409535	95.5035552979
9.17581638549	-40.5025728793	64.7803413180	99.8460998535
-12.3504935151	-40.2534631805	53.0410627022	96.5188980103
6.50914370721	-40.4583237307	66.9050927643	99.7864685059
8.66303471240	-40.3192091688	65.2866479190	99.8920593262
-10.0742199510	-40.3557013137	48.2669480553	96.3536605835
5.58004466944	-40.4853576721	44.5915337803	89.4361419678
-8.10241010905	-40.3295607129	46.2203808650	95.8699798584
8.10449558821	-40.5477452765	65.7778909413	99.7506256104
-11.8178229057	-40.4052176305	51.3492944870	96.5962371826
-5.66213543886	-40.5156451919	44.6320528559	95.1698303223
-9.75409589244	-40.5457243108	47.8668816976	96.1938858032
-7.72715809227	-40.4631918528	45.9212586194	95.7185974121
-5.13727055052	-40.3363568470	67.6145792559	101.219116211
-7.31134122051	-40.3036487064	66.3843290374	100.994735718
9.62812452505	-40.3285331132	64.2818607891	99.9542236328
-8.38908266489	-40.3301394027	65.5348461992	100.767372131
-7.34974280931	-40.3037139851	45.6428150235	95.6845855713
10.0425906407	-40.4934966969	63.7740834330	99.8871917725
3.93030860252	-40.5327406720	68.0765340346	100.257438660
-11.0437949595	-40.5250717399	62.2709323783	99.5733947754
-12.6235549496	-40.3555795864	54.6086479834	96.1987686157
-10.7626726663	-40.2958219705	62.7420232184	99.8758621216
-3.00223993082	-40.4711399203	43.6599612886	94.5327377319
6.76578495014	-40.4444449599	45.2522488860	88.7923660278
